TERM	CRN	SUBJ	CRSE	SECT	INSTR_TYPE	DAYS	START_TIME	END_TIME	ROOM_CAP
Fall	35062	PSYC	3508	A	LEC	T	1135	1425	120
Winter	14754	PSYC	3509	B	LEC	WF	835	955	151
Winter	14755	PSYC	3511	B	LEC	T	1435	1725	151
Fall	35063	PSYC	3600	A	SEM	T	1135	1425	35
Winter	14756	PSYC	3600	A	SEM	T	1135	1425	35
Fall	35064	PSYC	3600	A1	LAB	R	1135	1425	35
Winter	14757	PSYC	3600	A1	LAB	R	1135	1425	25
Fall	35065	PSYC	3603	A	LEC	M	1805	2055	97
Winter	14758	PSYC	3603	B	LEC	W	1805	2055	9000
Fall	35066	PSYC	3604	A	LEC	M	1135	1425	9000
Winter	14759	PSYC	3604	B	LEC				9000
Winter	14760	PSYC	3604	C	LEC	F	835	1125	97
Fall	35067	PSYC	3700	A	SEM	M	1435	1725	27
Winter	14761	PSYC	3700	A	SEM	M	1435	1725	27
Fall	35068	PSYC	3700	A1	LAB	W	1135	1425	25
Winter	14762	PSYC	3700	A1	LAB	W	1135	1425	25
Fall	35069	PSYC	3702	A	LEC	W	1435	1725	134
Winter	14763	PSYC	3709	A	LEC	M	1135	1425	134
Winter	14764	PSYC	3801	B	LEC	M	1805	2055	9000
Fall	35070	PSYC	3802	A	LEC	R	1135	1425	96
Winter	14765	PSYC	3802	B	LEC	T	1135	1425	97
Fall	35071	PSYC	3901	A	PRC	F	1135	1425	9000
Winter	14766	PSYC	3902	B	PRC	F	1135	1425	9000
Winter	14767	PSYC	3902	C	PRC	M	1435	1725	50
Fall	35072	PSYC	3905	A	PRC	F	1135	1425	9000
Winter	14768	PSYC	3905	A	PRC	F	1135	1425	9000
Fall	35073	PSYC	3999	A	WRK				
Winter	14769	PSYC	3999	A	WRK				
Fall	35074	PSYC	4001	A	SEM	T	1135	1425	30
Fall	35075	PSYC	4001	B	SEM	M	1435	1725	52
Fall	35748	PSYC	4001	C	SEM				
Winter	14770	PSYC	4001	C	SEM	T	1135	1425	30
Winter	14771	PSYC	4001	D	SEM	TR	835	955	35
Winter	15573	PSYC	4001	E	SEM	F	1435	1725	30
Fall	35076	PSYC	4003	A	SEM	F	835	1125	51
Fall	35077	PSYC	4100	A	SEM	T	1435	1725	9000
Winter	14772	PSYC	4100	B	SEM				
Fall	35078	PSYC	4235	A	SEM	W	835	1125	9000
Fall	35079	PSYC	4301	A	SEM	W	1135	1425	48
Fall	35080	PSYC	4301	B	SEM	M	1435	1725	40
Fall	35749	PSYC	4301	C	SEM	M	1435	1725	42
Winter	14773	PSYC	4301	C	SEM				
Fall	35081	PSYC	4330	A	SEM	M	1435	1725	25
Winter	14774	PSYC	4330	A	SEM	M	1435	1725	25
Winter	14775	PSYC	4333	B	SEM	R	835	1125	52
Fall	35082	PSYC	4400	A	SEM	M	1805	2055	52
Winter	14776	PSYC	4400	B	SEM	T	1805	2055	30
Winter	14777	PSYC	4400	C	SEM	R	1135	1425	29
Winter	15455	PSYC	4400	D	SEM				
Winter	14778	PSYC	4403	B	SEM	R	835	1125	42
Fall	35083	PSYC	4500	A	SEM	M	1135	1425	42
Fall	35084	PSYC	4500	B	SEM	T	1435	1725	50
Fall	35085	PSYC	4500	C	SEM	W	1435	1725	30
Winter	14779	PSYC	4500	D	SEM	M	1135	1425	39
Winter	14780	PSYC	4600	B	SEM	TR	1135	1255	56
Fall	35086	PSYC	4700	A	LEC	T	1135	1425	31
Fall	35087	PSYC	4900	A	IND				
Winter	14781	PSYC	4900	B	IND				
Fall	35088	PSYC	4902	A	IND				
Winter	14782	PSYC	4902	B	IND				
Fall	35089	PSYC	4907	A	RES	T	835	1125	97
Winter	14783	PSYC	4907	A	RES				
Fall	35090	PSYC	4907	B	RES	T	835	1125	97
Winter	14784	PSYC	4907	B	RES				
Fall	35091	PSYC	4907	C	RES	T	835	1125	97
Winter	14785	PSYC	4907	C	RES				
Fall	35092	PSYC	4907	D	RES	T	835	1125	97
Fall	35093	PSYC	4908	A	RES	T	835	1125	97
Winter	14786	PSYC	4908	A	RES				
Fall	35094	PSYC	4908	B	RES	T	835	1125	97
Winter	14787	PSYC	4908	B	RES				
Fall	35095	PSYC	4908	C	RES	T	835	1125	97
Winter	14788	PSYC	4908	C	RES				
Fall	35096	PSYC	4908	D	RES	T	835	1125	97
Fall	35097	PSYC	4909	A	SEM	F	835	1125	42
Winter	14789	PSYC	4909	A	SEM	F	835	1125	51
Fall	35098	PSYC	4909	B	SEM	W	1805	2055	40
Winter	14790	PSYC	4909	B	SEM	W	1805	2055	40
Fall	35099	PSYC	4909	C	SEM	R	1805	2055	9000
Winter	14791	PSYC	4909	C	SEM	R	1805	2055	9000
Fall	35100	PSYC	4909	D	SEM	M	1435	1725	54
Winter	14792	PSYC	4909	D	SEM	M	1435	1725	54
Fall	35101	PSYC	4909	E	SEM	W	1435	1725	51
Winter	14793	PSYC	4909	E	SEM	W	1435	1725	39
Fall	35102	PSYC	4909	F	SEM	M	1805	2055	40
Winter	14794	PSYC	4909	F	SEM	M	1805	2055	40
Fall	35103	PSYC	4909	G	SEM	T	1805	2055	9000
Winter	14795	PSYC	4909	G	SEM	T	1805	2055	9000
Fall	35937	PSYC	4909	H	SEM	T	1805	2055	9000
Winter	15595	PSYC	4909	H	SEM	T	1805	2055	9000
Fall	35104	PSYC	4910	A	SEM	F	835	1125	42
Winter	14796	PSYC	4910	A	SEM	F	835	1125	51
Fall	35105	PSYC	4910	B	SEM	W	1805	2055	40
Winter	14797	PSYC	4910	B	SEM	W	1805	2055	40
Fall	35106	PSYC	4910	C	SEM	R	1805	2055	9000
Winter	14798	PSYC	4910	C	SEM	R	1805	2055	9000
Fall	35107	PSYC	4910	D	SEM	M	1435	1725	54
Winter	14799	PSYC	4910	D	SEM	M	1435	1725	54
Fall	35108	PSYC	4910	E	SEM	W	1435	1725	51
Winter	14800	PSYC	4910	E	SEM	W	1435	1725	39
Fall	35109	PSYC	4910	F	SEM	M	1805	2055	40
Winter	14801	PSYC	4910	F	SEM	M	1805	2055	40
Fall	35110	PSYC	4910	G	SEM	T	1805	2055	9000
Winter	14802	PSYC	4910	G	SEM	T	1805	2055	9000
Fall	35938	PSYC	4910	H	SEM	T	1805	2055	9000
Winter	15596	PSYC	4910	H	SEM	T	1805	2055	9000
Fall	35133	RELI	1010	A	TUT				
Winter	14826	RELI	1010	A	TUT				
Fall	35134	RELI	1710	A	LEC				9000
Winter	14827	RELI	1712	B	LEC	MW	1005	1125	9000
Winter	14828	RELI	1731	B	LEC	MW	835	955	93
Winter	14829	RELI	1741	B	LEC	T	1135	1255	59
Fall	35135	RELI	2010	A	TUT				
Winter	14830	RELI	2010	A	TUT				
Fall	35136	RELI	2110	A	LEC				9000
Fall	35137	RELI	2200	A	LEC	WF	835	955	58
Winter	14831	RELI	2230	A	LEC	TR	1605	1725	63
Fall	35138	RELI	2310	A	LEC	T	835	1125	96
Winter	14832	RELI	2410	A	LEC	MW	1435	1555	9000
Fall	35139	RELI	2510	A	LEC	M	1135	1425	58
Fall	35140	RELI	2710	A	LEC	TR	1135	1255	93
Winter	14833	RELI	2710	A	LEC	TR	1135	1255	93
Fall	35141	RELI	2713	A	LEC	T	1435	1725	96
Winter	14834	RELI	2720	B	LEC	MW	1135	1255	9000
Fall	35142	RELI	2732	A	LEC				9000
Fall	35143	RELI	2736	A	LEC	R	1435	1725	66
Winter	14835	RELI	2736	B	LEC	T	1435	1555	59
Winter	14836	RELI	2741	B	SEM				
Fall	35144	RELI	2800	A	LEC	WF	1005	1125	9000
Winter	15468	RELI	2840	A	LEC				9000
Fall	35145	RELI	3010	A	TUT				
Winter	14837	RELI	3010	A	TUT				
Winter	14838	RELI	3101	A	LEC				9000
Fall	35146	RELI	3140	A	LEC	W	1135	1425	9000
Fall	35147	RELI	3142	A	LEC	MW	1605	1725	
Fall	35148	RELI	3220	A	LEC	R	1435	1725	78
Winter	14839	RELI	3333	A	LEC	M	1135	1425	80
Fall	35149	RELI	3732	A	LEC	TR	1135	1255	9000
Winter	14840	RELI	3733	A	LEC	T	1135	1425	94
Winter	14841	RELI	3741	B	LEC	TR	835	955	9000
Fall	35150	RELI	3840	A	LEC	MW	835	955	56
Fall	35151	RELI	4602	A	SEM				
Fall	35152	RELI	4741	A	SEM	T	1435	1725	19
Fall	35153	RELI	4840	A	TUT				
Winter	14842	RELI	4840	B	TUT				
Winter	14843	RELI	4850	B	SEM	R	1135	1425	19
Winter	14844	RELI	4850	C	SEM	W	835	1125	19
Fall	35154	RELI	4990	A	HON				
Winter	14845	RELI	4990	A	HON				
Fall	35161	RUSS	1010	A	SEM	TR	935	1125	42
Fall	35162	RUSS	1010	B	SEM				
Winter	14854	RUSS	1020	A	SEM	TR	935	1125	9000
Fall	35163	RUSS	2010	A	SEM	TR	1435	1625	31
Winter	14855	RUSS	2020	A	SEM	TR	1135	1325	9000
Winter	14856	RUSS	3020	A	SEM	TR	1435	1555	9000
Fall	35169	SOCI	1001	A	LEC	M	835	1025	444
Fall	35170	SOCI	1001	A01	GRP	M	1035	1125	31
Fall	35171	SOCI	1001	A02	GRP	M	1035	1125	31
Fall	35172	SOCI	1001	A03	GRP	M	1035	1125	31
Fall	35173	SOCI	1001	A04	GRP	M	1035	1125	32
Fall	35174	SOCI	1001	A05	GRP	M	1035	1125	32
Fall	35175	SOCI	1001	A06	GRP	M	1035	1125	29
Fall	35176	SOCI	1001	A07	GRP	M	1035	1125	35
Fall	35177	SOCI	1001	A08	GRP				
Fall	35178	SOCI	1001	A09	GRP	M	1135	1225	40
Fall	35179	SOCI	1001	A10	GRP	M	1135	1225	27
Fall	35180	SOCI	1001	A11	GRP	M	1135	1225	41
Fall	35181	SOCI	1001	A12	GRP	M	1135	1225	40
Fall	35182	SOCI	1001	A13	GRP	M	1135	1225	42
Fall	35183	SOCI	1001	A14	GRP	M	1135	1225	52
Fall	35184	SOCI	1001	A15	GRP	M	1135	1225	16
Fall	35185	SOCI	1001	A16	GRP				
Fall	35186	SOCI	1001	B	LEC	T	935	1125	444
Fall	35187	SOCI	1001	B01	GRP	T	1135	1225	57
Fall	35188	SOCI	1001	B02	GRP	T	1135	1225	52
Fall	35189	SOCI	1001	B03	GRP	T	1135	1225	40
Fall	35190	SOCI	1001	B04	GRP	T	1135	1225	48
Fall	35191	SOCI	1001	B05	GRP	T	1135	1225	47
Fall	35192	SOCI	1001	B06	GRP	T	1135	1225	25
Fall	35193	SOCI	1001	B07	GRP				
Fall	35194	SOCI	1001	B08	GRP				
Fall	35195	SOCI	1001	B09	GRP	T	1235	1325	40
Fall	35196	SOCI	1001	B10	GRP	T	1235	1325	48
Fall	35197	SOCI	1001	B11	GRP	T	1235	1325	27
Fall	35198	SOCI	1001	B12	GRP	T	1235	1325	66
Fall	35199	SOCI	1001	B13	GRP	T	1235	1325	26
Fall	35200	SOCI	1001	B14	GRP	T	1235	1325	47
Fall	35201	SOCI	1001	B15	GRP				
Fall	35202	SOCI	1001	B16	GRP				
Fall	35203	SOCI	1001	C	LEC	R	1805	1955	393
Fall	35204	SOCI	1001	C01	GRP	R	2005	2055	58
Fall	35205	SOCI	1001	C02	GRP	R	2005	2055	67
Fall	35206	SOCI	1001	C03	GRP	R	2005	2055	59
Fall	35207	SOCI	1001	C04	GRP	R	2005	2055	63
Fall	35208	SOCI	1001	C05	GRP	R	2005	2055	66
Fall	35209	SOCI	1001	C06	GRP				
Fall	35210	SOCI	1001	C07	GRP				
Winter	14862	SOCI	1001	E	LEC	T	1435	1625	444
Winter	14863	SOCI	1001	E01	GRP	T	1635	1725	40
Winter	14864	SOCI	1001	E02	GRP	T	1635	1725	35
Winter	14865	SOCI	1001	E03	GRP	T	1635	1725	52
Winter	14866	SOCI	1001	E04	GRP	T	1735	1825	40
Winter	14867	SOCI	1001	E05	GRP	T	1735	1825	35
Winter	14868	SOCI	1001	E06	GRP	T	1735	1825	56
Fall	35211	SOCI	1002	A	LEC	W	1435	1625	444
Fall	35212	SOCI	1002	A01	GRP	W	1635	1725	67
Fall	35213	SOCI	1002	A02	GRP	W	1635	1725	52
Fall	35214	SOCI	1002	A03	GRP				
Fall	35215	SOCI	1002	A04	GRP	W	1735	1825	30
Fall	35216	SOCI	1002	A05	GRP	W	1735	1825	32
Fall	35217	SOCI	1002	A06	GRP				
Winter	14869	SOCI	1002	B	LEC	M	935	1125	444
Winter	14870	SOCI	1002	B01	GRP	M	1135	1225	31
Winter	14871	SOCI	1002	B02	GRP	M	1135	1225	30
Winter	14872	SOCI	1002	B03	GRP	M	1135	1225	56
Winter	14873	SOCI	1002	B04	GRP	M	1135	1225	42
Winter	14874	SOCI	1002	B05	GRP	M	1135	1225	28
Winter	14875	SOCI	1002	B06	GRP	M	1135	1225	54
Winter	14876	SOCI	1002	B07	GRP	M	1135	1225	35
Winter	14877	SOCI	1002	B08	GRP	M	1135	1225	35
Winter	14878	SOCI	1002	B09	GRP	M	1235	1325	42
Winter	14879	SOCI	1002	B10	GRP	M	1235	1325	28
Winter	14880	SOCI	1002	B11	GRP	M	1235	1325	31
Winter	14881	SOCI	1002	B12	GRP	M	1235	1325	30
Winter	14882	SOCI	1002	B13	GRP	M	1235	1325	16
Winter	14883	SOCI	1002	B14	GRP	M	1235	1325	54
Winter	14884	SOCI	1002	B15	GRP	M	1235	1325	35
Winter	14885	SOCI	1002	B16	GRP	M	1235	1325	35
Winter	14886	SOCI	1002	C	LEC	F	1235	1425	236
Winter	14887	SOCI	1002	C01	GRP	F	1435	1525	42
Winter	14888	SOCI	1002	C02	GRP	F	1435	1525	42
Winter	14889	SOCI	1002	C03	GRP	F	1435	1525	39
Winter	14890	SOCI	1002	C04	GRP	F	1435	1525	39
Winter	14891	SOCI	1002	C05	GRP	F	1435	1525	30
Winter	14892	SOCI	1002	C06	GRP	F	1435	1525	30
Winter	14893	SOCI	1002	C07	GRP	F	1435	1525	42
Winter	14894	SOCI	1002	C08	GRP	F	1435	1525	35
Winter	14895	SOCI	1002	C09	GRP	F	1535	1625	27
Winter	14896	SOCI	1002	C10	GRP	F	1535	1625	27
Winter	14897	SOCI	1002	C11	GRP	F	1535	1625	27
Winter	14898	SOCI	1002	C12	GRP	F	1535	1625	28
Winter	14899	SOCI	1002	C13	GRP	F	1535	1625	28
Winter	14900	SOCI	1002	C14	GRP	F	1535	1625	32
Winter	14901	SOCI	1002	C15	GRP	F	1535	1625	32
Winter	14902	SOCI	1002	C16	GRP	F	1535	1625	35
Winter	14903	SOCI	1002	D	LEC	M	1805	1955	444
Winter	14904	SOCI	1002	D01	GRP	M	2005	2055	79
Winter	14905	SOCI	1002	D02	GRP	M	2005	2055	80
Winter	14906	SOCI	1002	D03	GRP	M	2005	2055	79
Winter	14907	SOCI	1002	D04	GRP	M	2005	2055	56
Winter	14908	SOCI	1002	D05	GRP	M	2005	2055	52
Winter	14909	SOCI	1002	D06	GRP	M	2005	2055	56
Winter	14910	SOCI	1002	D07	GRP	M	2005	2055	52
Winter	14911	SOCI	1002	D08	GRP	M	2005	2055	52
Fall	35218	SOCI	1005	A	LEC	F	835	1125	348
Winter	14912	SOCI	1005	B	LEC	T	1805	2055	9000
Fall	35219	SOCI	2000	A	LEC	R	835	1025	386
Fall	35220	SOCI	2000	A01	GRP	R	1035	1125	30
Fall	35221	SOCI	2000	A02	GRP	R	1035	1125	31
Fall	35222	SOCI	2000	A03	GRP				
Fall	35223	SOCI	2000	A04	GRP	R	1135	1225	42
Fall	35224	SOCI	2000	A05	GRP	R	1135	1225	36
Fall	35225	SOCI	2000	A06	GRP				
Fall	35226	SOCI	2000	B	LEC	F	835	1025	56
Fall	35227	SOCI	2000	B01	GRP	F	1035	1125	56
Fall	35228	SOCI	2000	B02	GRP				
Fall	35229	SOCI	2000	B03	GRP				
Fall	35230	SOCI	2000	B04	GRP				
Fall	35231	SOCI	2000	B05	GRP				
Fall	35232	SOCI	2000	B06	GRP				
Fall	35233	SOCI	2001	A	LEC	M	1135	1425	31
Winter	14913	SOCI	2001	B	LEC	R	835	1025	9000
Winter	14914	SOCI	2001	B01	GRP				9000
Winter	14915	SOCI	2001	B02	GRP				9000
Fall	35234	SOCI	2005	A	LEC	R	1235	1425	66
Winter	14916	SOCI	2005	A	LEC	R	1235	1425	120
Fall	35235	SOCI	2005	A1	GRP	R	1435	1525	34
Winter	14917	SOCI	2005	A1	GRP	R	1435	1525	40
Fall	35236	SOCI	2005	A2	GRP	R	1535	1625	34
Winter	14918	SOCI	2005	A2	GRP	R	1535	1625	30
Fall	35237	SOCI	2005	A3	GRP				
Winter	14919	SOCI	2005	A3	GRP				
Fall	35238	SOCI	2005	B	LEC	M	1805	1955	52
Winter	14920	SOCI	2005	B	LEC	M	1805	1955	52
Fall	35239	SOCI	2005	B1	GRP	M	2005	2055	54
Winter	14921	SOCI	2005	B1	GRP	M	2005	2055	57
Fall	35240	SOCI	2020	A	LEC	T	1135	1425	96
Winter	14922	SOCI	2035	B	LEC	T	1135	1425	35
Winter	14923	SOCI	2043	B	LEC	T	1135	1425	96
Winter	14924	SOCI	2045	B	LEC	W	835	1125	102
Winter	14925	SOCI	2050	B	LEC	W	1135	1425	9000
Fall	35241	SOCI	2060	A	LEC	W	1135	1325	96
Fall	35242	SOCI	2060	A1	TUT	W	1335	1425	96
Fall	35243	SOCI	2060	A2	TUT	W	1435	1525	42
Fall	35244	SOCI	2150	A	LEC	T	1435	1625	9000
Fall	35245	SOCI	2150	A01	GRP	T	1635	1725	9000
Fall	35246	SOCI	2150	A02	GRP	T	1735	1825	9000
Winter	14926	SOCI	2160	B	LEC	M	1135	1425	78
Fall	35247	SOCI	2170	A	LEC	T	1135	1425	98
Fall	35248	SOCI	2180	A	LEC	F	1135	1425	151
Winter	14927	SOCI	2445	B	LEC	W	1805	2055	285
Fall	35249	SOCI	2450	A	LEC	F	835	1125	386
Winter	14928	SOCI	2450	B	LEC	T	1805	2055	9000
Winter	14929	SOCI	2705	B	LEC	M	1135	1425	9000
Fall	35250	SOCI	2810	A	LEC	W	1435	1625	108
Fall	35251	SOCI	2810	A1	GRP	W	1635	1725	78
Fall	35252	SOCI	2810	A2	GRP	W	1735	1825	98
Fall	35253	SOCI	2810	A3	GRP	W	1635	1725	78
Fall	35254	SOCI	2810	A4	GRP	W	1735	1825	98
Winter	14930	SOCI	2810	B	LEC	F	835	1025	120
Winter	14931	SOCI	2810	B01	GRP	F	1035	1125	58
Winter	14932	SOCI	2810	B02	GRP	F	1135	1225	78
Winter	14933	SOCI	2810	B03	GRP	F	1035	1125	42
Winter	14934	SOCI	2810	B04	GRP	F	1135	1225	58
Fall	35255	SOCI	2820	A	LEC	M	1805	2055	133
Winter	14935	SOCI	2820	B	LEC				
Fall	35256	SOCI	2910	A	TUT				
Winter	14936	SOCI	2920	A	TUT				
Fall	35257	SOCI	3000	A	LEC	R	1135	1325	30
Fall	35258	SOCI	3000	A1	LAB	R	1335	1425	30
Fall	35259	SOCI	3000	A2	LAB				
Fall	35260	SOCI	3000	A3	LAB				
Winter	14937	SOCI	3002	B	LEC	T	835	1125	26
Winter	14938	SOCI	3004	B	LEC	F	1135	1425	58
Fall	35261	SOCI	3006	A	LEC	F	835	1125	66
Winter	14939	SOCI	3006	B	LEC	T	1435	1725	57
Winter	14940	SOCI	3020	B	LEC	M	1435	1725	78
Fall	35262	SOCI	3027	A	LEC	M	1805	2055	66
Winter	14941	SOCI	3027	B	LEC	W	1135	1425	108
Fall	35263	SOCI	3044	A	LEC	M	1805	2055	56
Winter	14942	SOCI	3045	B	LEC	R	1135	1425	96
Winter	14943	SOCI	3050	B	LEC	W	835	1125	9000
Fall	35264	SOCI	3055	A	LEC	M	1435	1725	102
Fall	35265	SOCI	3056	A	SEM	T	835	1125	31
Fall	35266	SOCI	3060	A	LEC				
Winter	15457	SOCI	3060	A	LEC	W	1435	1725	66
Fall	35267	SOCI	3170	A	LEC	T	835	1125	58
Winter	14944	SOCI	3210	B	LEC	W	1435	1725	348
Fall	35268	SOCI	3210	C	LEC	W	835	1125	40
Winter	14945	SOCI	3210	D	LEC	R	1435	1725	27
Winter	14946	SOCI	3210	E	LEC	R	1435	1725	54
Winter	14947	SOCI	3220	A	LEC				
Winter	14948	SOCI	3220	B	LEC	W	1135	1425	57
Winter	14949	SOCI	3220	C	LEC				
Winter	14950	SOCI	3220	E	LEC	F	1435	1725	66
Fall	35269	SOCI	3300	A	LEC	M	1435	1725	66
Fall	35270	SOCI	3410	A	LEC	W	1805	2055	189
Winter	14951	SOCI	3410	B	LEC	R	1435	1725	189
Winter	14952	SOCI	3430	B	LEC	M	1435	1725	9000
Fall	35271	SOCI	3480	A	LEC	W	1435	1725	55
Fall	35272	SOCI	3570	A	LEC	W	1435	1725	56
Fall	35273	SOCI	3805	A	LEC	M	1135	1425	31
Fall	35274	SOCI	3910	A	TUT				
Winter	14953	SOCI	3920	A	TUT				
Winter	14954	SOCI	3950	B	PRC				
Fall	35275	SOCI	3999	A	WRK				
Winter	14955	SOCI	3999	A	WRK				
Fall	35276	SOCI	4020	A	SEM	W	835	1125	27
Fall	35277	SOCI	4039	A	SEM	F	1135	1425	31
Winter	14956	SOCI	4040	B	SEM	T	1135	1425	66
Fall	35278	SOCI	4050	A	SEM	M	835	1125	27
Fall	35279	SOCI	4170	A	LEC	M	1435	1725	40
Winter	14957	SOCI	4170	B	LEC				
Winter	14958	SOCI	4171	A	CAP	R	1135	1425	31
Fall	35280	SOCI	4410	A	SEM				
Winter	14959	SOCI	4410	B	SEM	T	1805	2055	58
Fall	35281	SOCI	4410	C	SEM	R	835	1125	35
Fall	35282	SOCI	4410	D	SEM	W	835	1125	9000
Winter	14960	SOCI	4480	B	SEM	M	1135	1425	9000
Winter	14961	SOCI	4700	B	SEM	T	1435	1725	34
Fall	35283	SOCI	4702	A	SEM	W	1435	1725	31
Fall	35284	SOCI	4730	A	SEM	T	1435	1725	40
Winter	14962	SOCI	4730	B	SEM	M	1135	1425	9000
Winter	14963	SOCI	4850	A	SEM	T	835	1125	28
Winter	14964	SOCI	4850	B	SEM	R	1435	1725	9000
Fall	35285	SOCI	4850	C	SEM				
Winter	14965	SOCI	4860	A	SEM				
Winter	14966	SOCI	4860	B	SEM	M	1435	1725	9000
Fall	35286	SOCI	4860	D	SEM				
Fall	35287	SOCI	4900	A	SEM	F	1135	1425	18
Winter	14967	SOCI	4900	A	SEM	F	1135	1425	15
Fall	35288	SOCI	4900	C	SEM				
Winter	14968	SOCI	4900	C	SEM				
Fall	35289	SOCI	4910	A	TUT				
Winter	14969	SOCI	4920	A	TUT				
Fall	35314	SOWK	1001	A	LEC	M	1435	1725	133
Fall	35315	SOWK	1001	W	LEC	R	835	1125	9000
Winter	14992	SOWK	1002	A	LEC	R	1135	1425	133
Winter	14993	SOWK	1002	W	LEC	T	835	1125	9000
Fall	35316	SOWK	2001	A	LEC	F	1135	1425	120
Fall	35317	SOWK	2005	A	LEC	T	1135	1425	51
Fall	35318	SOWK	2005	B	LEC	M	1805	2055	40
Winter	14994	SOWK	2005	C	LEC	W	1135	1425	42
Fall	35319	SOWK	2100	A	LEC	R	1135	1425	115
Fall	35320	SOWK	2202	A	LEC	T	835	1125	35
Fall	35321	SOWK	2202	B	LEC	R	1805	2055	35
Winter	14995	SOWK	2202	C	LEC	W	1435	1725	35
Winter	14996	SOWK	2202	D	LEC	R	835	1125	35
Fall	35322	SOWK	2203	A	LEC	M	1135	1425	35
Fall	35323	SOWK	2203	B	LEC	W	1805	2055	30
Winter	14997	SOWK	2203	C	LEC	T	1135	1425	35
Winter	14998	SOWK	2203	D	LEC	R	1135	1425	35
Winter	14999	SOWK	2301	W	LEC	W	1805	2055	9000
Fall	35324	SOWK	3001	W	LEC	T	1805	2055	9000
Winter	15000	SOWK	3002	W	LEC	M	1135	1425	9000
Fall	35325	SOWK	3100	A	LEC	M	1135	1425	40
Winter	15001	SOWK	3100	B	LEC	M	1805	2055	51
Winter	15002	SOWK	3100	C	LEC	F	1135	1425	52
Winter	15003	SOWK	3206	W	LEC	W	1435	1725	42
Fall	35326	SOWK	3600	A	FIE	F	835	1125	30
Winter	15004	SOWK	3600	A	FIE	F	835	1125	23
Fall	35327	SOWK	3600	B	FIE	F	835	1125	28
Winter	15005	SOWK	3600	B	FIE	F	835	1125	18
Fall	35328	SOWK	3600	C	FIE	F	835	1125	28
Winter	15006	SOWK	3600	C	FIE	F	835	1125	27
Fall	35329	SOWK	3600	D	FIE	F	835	1125	24
Winter	15007	SOWK	3600	D	FIE	F	835	1125	28
Fall	35330	SOWK	3600	E	FIE	F	835	1125	27
Winter	15008	SOWK	3600	E	FIE	F	835	1125	27
Winter	15009	SOWK	3601	A	FIE	F	835	1125	25
Winter	15010	SOWK	3601	B	FIE	F	835	1125	18
Winter	15681	SOWK	3601	C	FIE				
Fall	35331	SOWK	3602	A	PRC	F	835	1125	18
Winter	15011	SOWK	3804	A	LEC	M	1805	2055	9000
Fall	35332	SOWK	4000	A	LEC	W	1135	1425	134
Winter	15012	SOWK	4000	B	LEC	T	1805	2055	134
Fall	35333	SOWK	4001	A	SEM	R	1135	1425	35
Winter	15013	SOWK	4001	B	SEM	M	1135	1425	24
Winter	15014	SOWK	4001	C	SEM	T	1435	1725	35
Winter	15015	SOWK	4002	B	SEM	W	1805	2055	35
Fall	35334	SOWK	4003	A	SEM	M	1435	1725	35
Winter	15016	SOWK	4103	A	LEC	R	1435	1725	35
Fall	35335	SOWK	4209	A	LEC	W	1805	2055	35
Fall	35336	SOWK	4300	A	LEC	R	1435	1725	9000
Winter	15017	SOWK	4301	A	LEC	W	1135	1425	35
Winter	15018	SOWK	4302	A	LEC	M	835	1125	35
Winter	15019	SOWK	4303	A	LEC	R	1805	2055	35
Fall	35337	SOWK	4600	A	FIE	F	835	1125	9000
Fall	35338	SOWK	4600	B	FIE	F	835	1125	27
Fall	35339	SOWK	4600	C	FIE	F	835	1125	25
Fall	35340	SOWK	4600	D	FIE	F	835	1125	18
Fall	35341	SOWK	4600	E	FIE	F	835	1125	16
Fall	35342	SOWK	4601	A	PRC	F	835	1125	9000
Fall	35343	SOWK	4601	B	PRC	F	835	1125	27
Winter	15020	SOWK	4601	C	PRC	F	835	1125	25
Winter	15021	SOWK	4601	D	PRC	F	835	1125	18
Fall	35940	SOWK	4601	E	PRC	F	835	1125	16
Fall	35344	SOWK	4602	A	PRC	F	835	1125	9000
Winter	15022	SOWK	4602	B	PRC	F	835	1125	25
Winter	15662	SOWK	4602	C	PRC	F	835	1125	18
Winter	15663	SOWK	4602	D	PRC	F	835	1125	42
Fall	35345	SOWK	4602	F	PRC	F	835	1125	18
Fall	35346	SOWK	4702	F	SEM	W	1435	1725	31
Fall	35347	SOWK	4908	A	HON				
Winter	15023	SOWK	4908	A	HON				
Fall	35374	SPAN	1010	A	SEM	TR	1135	1325	48
Fall	35375	SPAN	1010	B	SEM	MW	935	1125	27
Fall	35376	SPAN	1010	C	SEM	TR	1435	1625	39
Fall	35377	SPAN	1010	D	SEM	WF	1135	1325	39
Fall	35378	SPAN	1010	E	SEM	MW	1805	1955	27
Fall	35379	SPAN	1010	F	SEM	TR	935	1125	39
Fall	35380	SPAN	1010	G	SEM	WF	1435	1625	32
Fall	35381	SPAN	1010	H	SEM	TR	1805	1955	69
Winter	15048	SPAN	1010	I	SEM	TR	935	1125	42
Winter	15049	SPAN	1010	J	SEM	MW	1905	2055	39
Winter	15050	SPAN	1010	K	SEM	TR	1435	1625	36
Winter	15051	SPAN	1020	A	SEM	TR	1435	1625	32
Winter	15052	SPAN	1020	B	SEM	TR	1135	1325	36
Winter	15053	SPAN	1020	C	SEM	WF	1135	1325	39
Winter	15054	SPAN	1020	D	SEM				
